id,name,released_at,image_uris,set_name,collector_number,artist,art_crop_uri
ac754820-343e-4c01-bcfa-89fa5c8c7e1d,Plains,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/a/c/ac754820-343e-4c01-bcfa-89fa5c8c7e1d.jpg?1576799136', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/a/c/ac754820-343e-4c01-bcfa-89fa5c8c7e1d.jpg?1576799136', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/a/c/ac754820-343e-4c01-bcfa-89fa5c8c7e1d.jpg?1576799136', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/a/c/ac754820-343e-4c01-bcfa-89fa5c8c7e1d.png?1576799136', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/c/ac754820-343e-4c01-bcfa-89fa5c8c7e1d.jpg?1576799136', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/c/ac754820-343e-4c01-bcfa-89fa5c8c7e1d.jpg?1576799136'}",Return to Ravnica,250,John Avon,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/c/ac754820-343e-4c01-bcfa-89fa5c8c7e1d.jpg?1576799136
34044cf5-79ed-479c-abdc-3718ec193dd3,Plains,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/3/4/34044cf5-79ed-479c-abdc-3718ec193dd3.jpg?1562784678', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/3/4/34044cf5-79ed-479c-abdc-3718ec193dd3.jpg?1562784678', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/3/4/34044cf5-79ed-479c-abdc-3718ec193dd3.jpg?1562784678', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/3/4/34044cf5-79ed-479c-abdc-3718ec193dd3.png?1562784678', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/4/34044cf5-79ed-479c-abdc-3718ec193dd3.jpg?1562784678', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/4/34044cf5-79ed-479c-abdc-3718ec193dd3.jpg?1562784678'}",Return to Ravnica,251,Yeong-Hao Han,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/4/34044cf5-79ed-479c-abdc-3718ec193dd3.jpg?1562784678
b0b9bcca-b41a-4a6a-b380-36bfea9f0715,Plains,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/b/0/b0b9bcca-b41a-4a6a-b380-36bfea9f0715.jpg?1562791651', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/b/0/b0b9bcca-b41a-4a6a-b380-36bfea9f0715.jpg?1562791651', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/b/0/b0b9bcca-b41a-4a6a-b380-36bfea9f0715.jpg?1562791651', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/b/0/b0b9bcca-b41a-4a6a-b380-36bfea9f0715.png?1562791651', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/0/b0b9bcca-b41a-4a6a-b380-36bfea9f0715.jpg?1562791651', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/0/b0b9bcca-b41a-4a6a-b380-36bfea9f0715.jpg?1562791651'}",Return to Ravnica,252,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/0/b0b9bcca-b41a-4a6a-b380-36bfea9f0715.jpg?1562791651
d293ea0f-8b87-4d8a-ad8f-650131c83c20,Plains,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/d/2/d293ea0f-8b87-4d8a-ad8f-650131c83c20.jpg?1562793625', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/d/2/d293ea0f-8b87-4d8a-ad8f-650131c83c20.jpg?1562793625', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/d/2/d293ea0f-8b87-4d8a-ad8f-650131c83c20.jpg?1562793625', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/d/2/d293ea0f-8b87-4d8a-ad8f-650131c83c20.png?1562793625', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/2/d293ea0f-8b87-4d8a-ad8f-650131c83c20.jpg?1562793625', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/2/d293ea0f-8b87-4d8a-ad8f-650131c83c20.jpg?1562793625'}",Return to Ravnica,253,Richard Wright,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/2/d293ea0f-8b87-4d8a-ad8f-650131c83c20.jpg?1562793625
78f35064-c662-48ff-a2a9-d26f594500f5,Island,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/7/8/78f35064-c662-48ff-a2a9-d26f594500f5.jpg?1576799142', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/7/8/78f35064-c662-48ff-a2a9-d26f594500f5.jpg?1576799142', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/7/8/78f35064-c662-48ff-a2a9-d26f594500f5.jpg?1576799142', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/7/8/78f35064-c662-48ff-a2a9-d26f594500f5.png?1576799142', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/8/78f35064-c662-48ff-a2a9-d26f594500f5.jpg?1576799142', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/8/78f35064-c662-48ff-a2a9-d26f594500f5.jpg?1576799142'}",Return to Ravnica,255,John Avon,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/8/78f35064-c662-48ff-a2a9-d26f594500f5.jpg?1576799142
8dc5e0d9-1c8f-4d38-9915-40469988983d,Island,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/8/d/8dc5e0d9-1c8f-4d38-9915-40469988983d.jpg?1562789732', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/8/d/8dc5e0d9-1c8f-4d38-9915-40469988983d.jpg?1562789732', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/8/d/8dc5e0d9-1c8f-4d38-9915-40469988983d.jpg?1562789732', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/8/d/8dc5e0d9-1c8f-4d38-9915-40469988983d.png?1562789732', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/d/8dc5e0d9-1c8f-4d38-9915-40469988983d.jpg?1562789732', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/8/d/8dc5e0d9-1c8f-4d38-9915-40469988983d.jpg?1562789732'}",Return to Ravnica,256,Yeong-Hao Han,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/8/d/8dc5e0d9-1c8f-4d38-9915-40469988983d.jpg?1562789732
2d8c3f29-121e-42d1-be21-29f403f97708,Swamp,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/2/d/2d8c3f29-121e-42d1-be21-29f403f97708.jpg?1576799155', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/2/d/2d8c3f29-121e-42d1-be21-29f403f97708.jpg?1576799155', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/2/d/2d8c3f29-121e-42d1-be21-29f403f97708.jpg?1576799155', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/2/d/2d8c3f29-121e-42d1-be21-29f403f97708.png?1576799155', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/d/2d8c3f29-121e-42d1-be21-29f403f97708.jpg?1576799155', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/d/2d8c3f29-121e-42d1-be21-29f403f97708.jpg?1576799155'}",Return to Ravnica,260,John Avon,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/d/2d8c3f29-121e-42d1-be21-29f403f97708.jpg?1576799155
be73b50e-8230-41e5-8492-db8f749d00a4,Swamp,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/b/e/be73b50e-8230-41e5-8492-db8f749d00a4.jpg?1562792469', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/b/e/be73b50e-8230-41e5-8492-db8f749d00a4.jpg?1562792469', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/b/e/be73b50e-8230-41e5-8492-db8f749d00a4.jpg?1562792469', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/b/e/be73b50e-8230-41e5-8492-db8f749d00a4.png?1562792469', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/e/be73b50e-8230-41e5-8492-db8f749d00a4.jpg?1562792469', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/e/be73b50e-8230-41e5-8492-db8f749d00a4.jpg?1562792469'}",Return to Ravnica,261,Yeong-Hao Han,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/e/be73b50e-8230-41e5-8492-db8f749d00a4.jpg?1562792469
46908606-f572-4b2d-9562-ed9c6f50f1ad,Swamp,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/4/6/46908606-f572-4b2d-9562-ed9c6f50f1ad.jpg?1562785606', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/4/6/46908606-f572-4b2d-9562-ed9c6f50f1ad.jpg?1562785606', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/4/6/46908606-f572-4b2d-9562-ed9c6f50f1ad.jpg?1562785606', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/4/6/46908606-f572-4b2d-9562-ed9c6f50f1ad.png?1562785606', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/6/46908606-f572-4b2d-9562-ed9c6f50f1ad.jpg?1562785606', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/6/46908606-f572-4b2d-9562-ed9c6f50f1ad.jpg?1562785606'}",Return to Ravnica,262,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/6/46908606-f572-4b2d-9562-ed9c6f50f1ad.jpg?1562785606
3b4a196f-de7e-4100-ad65-56cf8b0a8b23,Mountain,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/3/b/3b4a196f-de7e-4100-ad65-56cf8b0a8b23.jpg?1576799160', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/3/b/3b4a196f-de7e-4100-ad65-56cf8b0a8b23.jpg?1576799160', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/3/b/3b4a196f-de7e-4100-ad65-56cf8b0a8b23.jpg?1576799160', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/3/b/3b4a196f-de7e-4100-ad65-56cf8b0a8b23.png?1576799160', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/b/3b4a196f-de7e-4100-ad65-56cf8b0a8b23.jpg?1576799160', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/3/b/3b4a196f-de7e-4100-ad65-56cf8b0a8b23.jpg?1576799160'}",Return to Ravnica,265,John Avon,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/3/b/3b4a196f-de7e-4100-ad65-56cf8b0a8b23.jpg?1576799160
a5b2d0ed-0b47-459a-8f5c-554dd816c03a,Mountain,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/a/5/a5b2d0ed-0b47-459a-8f5c-554dd816c03a.jpg?1562791017', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/a/5/a5b2d0ed-0b47-459a-8f5c-554dd816c03a.jpg?1562791017', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/a/5/a5b2d0ed-0b47-459a-8f5c-554dd816c03a.jpg?1562791017', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/a/5/a5b2d0ed-0b47-459a-8f5c-554dd816c03a.png?1562791017', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/5/a5b2d0ed-0b47-459a-8f5c-554dd816c03a.jpg?1562791017', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/a/5/a5b2d0ed-0b47-459a-8f5c-554dd816c03a.jpg?1562791017'}",Return to Ravnica,266,Yeong-Hao Han,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/a/5/a5b2d0ed-0b47-459a-8f5c-554dd816c03a.jpg?1562791017
5353e8b2-3280-48ec-9bc2-8c8e7a15b460,Mountain,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/5/3/5353e8b2-3280-48ec-9bc2-8c8e7a15b460.jpg?1562786413', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/5/3/5353e8b2-3280-48ec-9bc2-8c8e7a15b460.jpg?1562786413', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/5/3/5353e8b2-3280-48ec-9bc2-8c8e7a15b460.jpg?1562786413', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/5/3/5353e8b2-3280-48ec-9bc2-8c8e7a15b460.png?1562786413', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/3/5353e8b2-3280-48ec-9bc2-8c8e7a15b460.jpg?1562786413', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/5/3/5353e8b2-3280-48ec-9bc2-8c8e7a15b460.jpg?1562786413'}",Return to Ravnica,267,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/5/3/5353e8b2-3280-48ec-9bc2-8c8e7a15b460.jpg?1562786413
24b61852-860e-4f89-a1b2-6429168f0c02,Mountain,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/2/4/24b61852-860e-4f89-a1b2-6429168f0c02.jpg?1562783855', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/2/4/24b61852-860e-4f89-a1b2-6429168f0c02.jpg?1562783855', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/2/4/24b61852-860e-4f89-a1b2-6429168f0c02.jpg?1562783855', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/2/4/24b61852-860e-4f89-a1b2-6429168f0c02.png?1562783855', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/4/24b61852-860e-4f89-a1b2-6429168f0c02.jpg?1562783855', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/2/4/24b61852-860e-4f89-a1b2-6429168f0c02.jpg?1562783855'}",Return to Ravnica,268,Richard Wright,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/2/4/24b61852-860e-4f89-a1b2-6429168f0c02.jpg?1562783855
f00849dd-c1ba-4171-a503-603fe77c0a43,Forest,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/f/0/f00849dd-c1ba-4171-a503-603fe77c0a43.jpg?1576799165', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/f/0/f00849dd-c1ba-4171-a503-603fe77c0a43.jpg?1576799165', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/f/0/f00849dd-c1ba-4171-a503-603fe77c0a43.jpg?1576799165', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/f/0/f00849dd-c1ba-4171-a503-603fe77c0a43.png?1576799165', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/0/f00849dd-c1ba-4171-a503-603fe77c0a43.jpg?1576799165', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/0/f00849dd-c1ba-4171-a503-603fe77c0a43.jpg?1576799165'}",Return to Ravnica,270,John Avon,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/0/f00849dd-c1ba-4171-a503-603fe77c0a43.jpg?1576799165
1428575c-f18e-41a0-b58a-259d2feafd06,Forest,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/1/4/1428575c-f18e-41a0-b58a-259d2feafd06.jpg?1562783020', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/1/4/1428575c-f18e-41a0-b58a-259d2feafd06.jpg?1562783020', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/1/4/1428575c-f18e-41a0-b58a-259d2feafd06.jpg?1562783020', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/1/4/1428575c-f18e-41a0-b58a-259d2feafd06.png?1562783020', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/4/1428575c-f18e-41a0-b58a-259d2feafd06.jpg?1562783020', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/1/4/1428575c-f18e-41a0-b58a-259d2feafd06.jpg?1562783020'}",Return to Ravnica,271,Yeong-Hao Han,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/1/4/1428575c-f18e-41a0-b58a-259d2feafd06.jpg?1562783020
e6850740-6219-4f82-a705-2e7b20ede751,Forest,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/e/6/e6850740-6219-4f82-a705-2e7b20ede751.jpg?1562794733', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/e/6/e6850740-6219-4f82-a705-2e7b20ede751.jpg?1562794733', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/e/6/e6850740-6219-4f82-a705-2e7b20ede751.jpg?1562794733', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/e/6/e6850740-6219-4f82-a705-2e7b20ede751.png?1562794733', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/6/e6850740-6219-4f82-a705-2e7b20ede751.jpg?1562794733', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/6/e6850740-6219-4f82-a705-2e7b20ede751.jpg?1562794733'}",Return to Ravnica,272,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/6/e6850740-6219-4f82-a705-2e7b20ede751.jpg?1562794733
edc50993-1fd4-4dba-9d2f-ae7a18559829,Forest,2012-10-05,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/e/d/edc50993-1fd4-4dba-9d2f-ae7a18559829.jpg?1562795113', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/e/d/edc50993-1fd4-4dba-9d2f-ae7a18559829.jpg?1562795113', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/e/d/edc50993-1fd4-4dba-9d2f-ae7a18559829.jpg?1562795113', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/e/d/edc50993-1fd4-4dba-9d2f-ae7a18559829.png?1562795113', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/d/edc50993-1fd4-4dba-9d2f-ae7a18559829.jpg?1562795113', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/e/d/edc50993-1fd4-4dba-9d2f-ae7a18559829.jpg?1562795113'}",Return to Ravnica,273,Richard Wright,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/e/d/edc50993-1fd4-4dba-9d2f-ae7a18559829.jpg?1562795113
4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3,Plains,2013-03-15,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/4/a/4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3.jpg?1592714439', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/4/a/4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3.jpg?1592714439', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/4/a/4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3.jpg?1592714439', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/4/a/4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3.png?1592714439', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/a/4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3.jpg?1592714439', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/4/a/4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3.jpg?1592714439'}",Duel Decks: Sorin vs. Tibalt,39,Jung Park,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/4/a/4a4b95d4-4ffb-4db1-80cf-c2c90839e8a3.jpg?1592714439
c706106e-f556-4ba5-98f1-c5536eb9a0b0,Swamp,2013-03-15,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/c/7/c706106e-f556-4ba5-98f1-c5536eb9a0b0.jpg?1592714739', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/c/7/c706106e-f556-4ba5-98f1-c5536eb9a0b0.jpg?1592714739', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/c/7/c706106e-f556-4ba5-98f1-c5536eb9a0b0.jpg?1592714739', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/c/7/c706106e-f556-4ba5-98f1-c5536eb9a0b0.png?1592714739', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/7/c706106e-f556-4ba5-98f1-c5536eb9a0b0.jpg?1592714739', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/c/7/c706106e-f556-4ba5-98f1-c5536eb9a0b0.jpg?1592714739'}",Duel Decks: Sorin vs. Tibalt,79,Adam Paquette,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/c/7/c706106e-f556-4ba5-98f1-c5536eb9a0b0.jpg?1592714739
f4157fbc-76eb-457c-b952-06d3a68ab098,Plains,2013-04-27,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/f/4/f4157fbc-76eb-457c-b952-06d3a68ab098.jpg?1605370820', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/f/4/f4157fbc-76eb-457c-b952-06d3a68ab098.jpg?1605370820', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/f/4/f4157fbc-76eb-457c-b952-06d3a68ab098.jpg?1605370820', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/f/4/f4157fbc-76eb-457c-b952-06d3a68ab098.png?1605370820', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/4/f4157fbc-76eb-457c-b952-06d3a68ab098.jpg?1605370820', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/f/4/f4157fbc-76eb-457c-b952-06d3a68ab098.jpg?1605370820'}",Dragon's Maze Promos,157★,Eric Deschamps,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/f/4/f4157fbc-76eb-457c-b952-06d3a68ab098.jpg?1605370820
d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc,Plains,2013-07-19,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/d/8/d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc.jpg?1562835715', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/d/8/d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc.jpg?1562835715', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/d/8/d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc.jpg?1562835715', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/d/8/d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc.png?1562835715', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/8/d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc.jpg?1562835715', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/d/8/d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc.jpg?1562835715'}",Magic 2014,231,Jonas De Ro,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/d/8/d8098d41-38dc-4f82-b65e-d3bc7d8e0fcc.jpg?1562835715
90742ab3-89fb-4ac1-9bf0-0e2d17252bff,Plains,2013-07-19,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/9/0/90742ab3-89fb-4ac1-9bf0-0e2d17252bff.jpg?1562832316', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/9/0/90742ab3-89fb-4ac1-9bf0-0e2d17252bff.jpg?1562832316', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/9/0/90742ab3-89fb-4ac1-9bf0-0e2d17252bff.jpg?1562832316', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/9/0/90742ab3-89fb-4ac1-9bf0-0e2d17252bff.png?1562832316', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/0/90742ab3-89fb-4ac1-9bf0-0e2d17252bff.jpg?1562832316', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/9/0/90742ab3-89fb-4ac1-9bf0-0e2d17252bff.jpg?1562832316'}",Magic 2014,233,Andreas Rocha,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/9/0/90742ab3-89fb-4ac1-9bf0-0e2d17252bff.jpg?1562832316
78d37787-be3a-4ed3-94b8-e675f2beecf0,Island,2013-07-19,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/7/8/78d37787-be3a-4ed3-94b8-e675f2beecf0.jpg?1562831238', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/7/8/78d37787-be3a-4ed3-94b8-e675f2beecf0.jpg?1562831238', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/7/8/78d37787-be3a-4ed3-94b8-e675f2beecf0.jpg?1562831238', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/7/8/78d37787-be3a-4ed3-94b8-e675f2beecf0.png?1562831238', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/8/78d37787-be3a-4ed3-94b8-e675f2beecf0.jpg?1562831238', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/7/8/78d37787-be3a-4ed3-94b8-e675f2beecf0.jpg?1562831238'}",Magic 2014,236,Jonas De Ro,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/7/8/78d37787-be3a-4ed3-94b8-e675f2beecf0.jpg?1562831238
b59cd300-c4f3-4ba6-8018-134eaf6a399c,Island,2013-07-19,"{'small': 'https://c1.scryfall.com/file/scryfall-cards/small/front/b/5/b59cd300-c4f3-4ba6-8018-134eaf6a399c.jpg?1562834134', 'normal': 'https://c1.scryfall.com/file/scryfall-cards/normal/front/b/5/b59cd300-c4f3-4ba6-8018-134eaf6a399c.jpg?1562834134', 'large': 'https://c1.scryfall.com/file/scryfall-cards/large/front/b/5/b59cd300-c4f3-4ba6-8018-134eaf6a399c.jpg?1562834134', 'png': 'https://c1.scryfall.com/file/scryfall-cards/png/front/b/5/b59cd300-c4f3-4ba6-8018-134eaf6a399c.png?1562834134', 'art_crop': 'https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/5/b59cd300-c4f3-4ba6-8018-134eaf6a399c.jpg?1562834134', 'border_crop': 'https://c1.scryfall.com/file/scryfall-cards/border_crop/front/b/5/b59cd300-c4f3-4ba6-8018-134eaf6a399c.jpg?1562834134'}",Magic 2014,237,Andreas Rocha,https://c1.scryfall.com/file/scryfall-cards/art_crop/front/b/5/b59cd300-c4f3-4ba6-8018-134eaf6a399c.jpg?1562834134
